1.,0.,0.
"Around[0.44360000000000005, 0.046719309472112495]","Around[0.2802, 0.04330668987298732]","Around[0.2762, 0.04448755845337949]"
"Around[0.35600000000000004, 0.045803484405375426]","Around[0.3207999999999999, 0.04902477507779685]","Around[0.32319999999999993, 0.04726995853173384]"
"Around[0.33179999999999993, 0.05546427421580232]","Around[0.33400000000000013, 0.0464670170494017]","Around[0.33419999999999994, 0.04585202463649022]"
"Around[0.3344, 0.044910795938579565]","Around[0.33719999999999994, 0.0468187996428785]","Around[0.3283999999999999, 0.04441731598356292]"
"Around[0.33299999999999996, 0.043059048208861535]","Around[0.32899999999999996, 0.04441226159059947]","Around[0.338, 0.0407080195679286]"
"Around[0.33379999999999993, 0.0515431263851061]","Around[0.3378, 0.04617137553037973]","Around[0.32839999999999997, 0.04595294842975535]"
"Around[0.33039999999999997, 0.04944425845209483]","Around[0.33140000000000003, 0.048107447766559445]","Around[0.3382, 0.050373705482936564]"
"Around[0.327, 0.05079972681912728]","Around[0.33579999999999993, 0.05245367246534832]","Around[0.33719999999999994, 0.05725132562407866]"
"Around[0.32559999999999995, 0.044454057917203936]","Around[0.33679999999999993, 0.05933096379889781]","Around[0.3375999999999999, 0.05923181715315939]"
"Around[0.33199999999999996, 0.046686098966766267]","Around[0.33159999999999995, 0.03996733360010448]","Around[0.3364000000000001, 0.04543486030144965]"
"Around[0.34199999999999986, 0.043985155195259015]","Around[0.33220000000000005, 0.049704843109816065]","Around[0.32580000000000003, 0.05276401061639013]"
"Around[0.32839999999999997, 0.045551495864682684]","Around[0.3521999999999999, 0.03871876621410937]","Around[0.3194, 0.04577718886528708]"
"Around[0.3248, 0.04518623593935821]","Around[0.34519999999999995, 0.051318930747446645]","Around[0.33, 0.045310718649010595]"
"Around[0.338, 0.04785181206984064]","Around[0.33459999999999984, 0.04482209731999681]","Around[0.3274, 0.04303818902191069]"
"Around[0.3256, 0.05785837741187264]","Around[0.3390000000000001, 0.053842172985836434]","Around[0.3354, 0.05349842645025236]"
"Around[0.324, 0.05054801717986895]","Around[0.33, 0.04233009254294015]","Around[0.3459999999999999, 0.052605578970062766]"
"Around[0.3358, 0.05620988365410627]","Around[0.33879999999999993, 0.05290113999003139]","Around[0.32539999999999997, 0.045499943933582865]"
"Around[0.3340000000000001, 0.04720774754816659]","Around[0.33360000000000006, 0.04680659294220359]","Around[0.33240000000000003, 0.04316839357772805]"
"Around[0.3306, 0.05203648641450869]","Around[0.34680000000000016, 0.04595650117230424]","Around[0.32260000000000005, 0.03810886660982868]"
"Around[0.3236, 0.04561417609937167]","Around[0.34659999999999996, 0.04556269508790574]","Around[0.3298, 0.046532411350825656]"
"Around[0.3324, 0.053473625007367624]","Around[0.34299999999999997, 0.04708871349671289]","Around[0.3246, 0.04949582542693755]"
"Around[0.3211999999999998, 0.04424606520035749]","Around[0.33379999999999993, 0.04750467216549358]","Around[0.345, 0.04195478615882404]"
"Around[0.32839999999999997, 0.047266504514080494]","Around[0.33260000000000006, 0.04256136026673845]","Around[0.3389999999999999, 0.04324821572348745]"
"Around[0.3335999999999999, 0.04094595741427264]","Around[0.3358, 0.04742728053320694]","Around[0.3305999999999999, 0.04657274318915802]"
"Around[0.33399999999999996, 0.04549052379454474]","Around[0.3269999999999999, 0.04678435112517947]","Around[0.3390000000000001, 0.044228073086893485]"
"Around[0.32959999999999995, 0.046902417151932344]","Around[0.3418, 0.05698872068852121]","Around[0.3286, 0.05130978344868569]"
"Around[0.34259999999999996, 0.04434604185912683]","Around[0.3232, 0.04744233879357216]","Around[0.3341999999999999, 0.04886841975120121]"
"Around[0.33579999999999993, 0.043193442435024265]","Around[0.3340000000000001, 0.035913728828504396]","Around[0.33019999999999994, 0.037334122926538364]"
"Around[0.32779999999999987, 0.04845742924443673]","Around[0.3298, 0.049342203651889016]","Around[0.3423999999999999, 0.03650887507420181]"
"Around[0.32439999999999997, 0.0446830105137448]","Around[0.3363999999999999, 0.04872915566932079]","Around[0.3392, 0.051422221830247514]"
"Around[0.3313999999999999, 0.04375301738865841]","Around[0.34279999999999994, 0.0422354914105883]","Around[0.3258, 0.04508902758059066]"
"Around[0.33239999999999986, 0.05516431854755687]","Around[0.3308, 0.05074305019268297]","Around[0.3368, 0.05076717563986576]"
"Around[0.3328, 0.05006281768224512]","Around[0.3468, 0.049669930952401437]","Around[0.3203999999999999, 0.04290283278787649]"
"Around[0.3230000000000001, 0.04647799567142126]","Around[0.3528, 0.04673153897202485]","Around[0.32419999999999993, 0.05099379714179731]"
"Around[0.31939999999999996, 0.0463090769962531]","Around[0.342, 0.04981598792617913]","Around[0.3385999999999999, 0.04393919732112195]"
"Around[0.3226, 0.046808772943645896]","Around[0.3479999999999999, 0.05248906591678239]","Around[0.32939999999999997, 0.03861954670571759]"
"Around[0.34080000000000005, 0.045840896098375314]","Around[0.3269999999999999, 0.04883332752896346]","Around[0.3322, 0.049001874183232916]"
"Around[0.3239999999999999, 0.04993873797985296]","Around[0.3311999999999999, 0.044292165428745374]","Around[0.3448, 0.04700151973226885]"
"Around[0.3268, 0.05032303809653493]","Around[0.342, 0.04179639668093656]","Around[0.3312, 0.05347667811336842]"
"Around[0.3461999999999999, 0.04754761308629574]","Around[0.319, 0.044181905983406045]","Around[0.3348, 0.04523137794739851]"
"Around[0.3289999999999999, 0.047862473050717017]","Around[0.3351999999999999, 0.04621334730776116]","Around[0.33579999999999993, 0.04828021946757009]"
"Around[0.3267999999999999, 0.047226765154293346]","Around[0.3301999999999999, 0.044331312930280434]","Around[0.343, 0.043248215723487436]"
"Around[0.32839999999999997, 0.04966664383873831]","Around[0.32899999999999996, 0.04046918706918656]","Around[0.34259999999999996, 0.046150154221777824]"
"Around[0.33199999999999996, 0.050990195135927854]","Around[0.33039999999999997, 0.045890730912390904]","Around[0.33760000000000007, 0.04697198470299904]"
"Around[0.3283999999999999, 0.04559627625325631]","Around[0.33419999999999994, 0.04252682226836257]","Around[0.3374000000000001, 0.05181639485250015]"
"Around[0.33199999999999996, 0.0444926042925641]","Around[0.33340000000000003, 0.04326520023090623]","Around[0.3345999999999998, 0.04190416666243907]"
"Around[0.3308, 0.0471142770510258]","Around[0.33419999999999994, 0.04130968162450986]","Around[0.335, 0.04239031464273654]"
"Around[0.3304000000000001, 0.04802040382663883]","Around[0.3263999999999999, 0.0437413548309718]","Around[0.34319999999999984, 0.05552862839498714]"
"Around[0.3425999999999999, 0.045661129809830635]","Around[0.3288, 0.04211936391170373]","Around[0.3286, 0.0516269981577034]"
"Around[0.3422, 0.04803442642989484]","Around[0.3312, 0.04834569393905707]","Around[0.3266000000000001, 0.04971798015829292]"
"Around[0.33860000000000007, 0.048990211433780635]","Around[0.33340000000000003, 0.05324605954568711]","Around[0.3279999999999999, 0.04624689730353899]"
"Around[0.3274, 0.04452974241092883]","Around[0.32939999999999997, 0.045910738595315005]","Around[0.3432, 0.050038352637690596]"
"Around[0.3328, 0.042283783739714434]","Around[0.32580000000000003, 0.04865916445762593]","Around[0.3414, 0.04252298298135554]"
"Around[0.345, 0.045411946643578095]","Around[0.32559999999999995, 0.04567677032079628]","Around[0.32939999999999997, 0.04047725488796525]"
"Around[0.32839999999999997, 0.05052217133020283]","Around[0.33279999999999993, 0.053070611414589595]","Around[0.3387999999999998, 0.04988312871715492]"
"Around[0.32820000000000016, 0.05344041121679743]","Around[0.3296, 0.0424725601694428]","Around[0.3421999999999999, 0.045143309220159515]"
"Around[0.3463999999999999, 0.04715411121081206]","Around[0.32919999999999994, 0.04416296352079167]","Around[0.32439999999999997, 0.04295987686677143]"
"Around[0.33, 0.03779644730092273]","Around[0.33559999999999995, 0.04558732369456067]","Around[0.3344, 0.04660559658080842]"
"Around[0.3306, 0.04604390096773438]","Around[0.3365999999999999, 0.04967691534674176]","Around[0.3328000000000001, 0.04553715683989532]"
"Around[0.3288000000000001, 0.04182763464993166]","Around[0.3333999999999999, 0.042503781344386635]","Around[0.3378, 0.042247569668054784]"
"Around[0.32199999999999995, 0.046202747510846374]","Around[0.3436, 0.045926294100394366]","Around[0.3344, 0.04887134296564098]"
"Around[0.336, 0.05134914501603265]","Around[0.3248, 0.05507842275393537]","Around[0.33919999999999995, 0.04780231400769]"
"Around[0.3404, 0.046156786928812935]","Around[0.3248, 0.04404265094247639]","Around[0.3348, 0.04820195609545916]"
"Around[0.33579999999999993, 0.050105602766271844]","Around[0.309, 0.05119988839273551]","Around[0.3552, 0.04879109989097836]"
"Around[0.32739999999999997, 0.04039650419306612]","Around[0.3308, 0.03767963776419323]","Around[0.3418, 0.0398819687148394]"
"Around[0.3326, 0.044161577167931676]","Around[0.3312, 0.04804929441602188]","Around[0.3361999999999999, 0.04313670722486918]"
"Around[0.3292, 0.04610723968120851]","Around[0.33440000000000003, 0.04495621452580051]","Around[0.33639999999999987, 0.045792789736340975]"
"Around[0.3402000000000001, 0.052933921071464184]","Around[0.3239999999999999, 0.049156144383100724]","Around[0.3357999999999998, 0.047168391353290214]"
"Around[0.3404, 0.04869563949803359]","Around[0.33320000000000005, 0.04679263852795825]","Around[0.32639999999999986, 0.04881284541543363]"
"Around[0.34080000000000005, 0.049727420268204266]","Around[0.33059999999999995, 0.051484493405534154]","Around[0.3286, 0.05598870148411687]"
"Around[0.32600000000000007, 0.04499433070863893]","Around[0.32419999999999993, 0.04703841244023824]","Around[0.34979999999999994, 0.04363531615935115]"
"Around[0.3284, 0.049129566309039266]","Around[0.3350000000000001, 0.05421988489813813]","Around[0.3365999999999999, 0.0495123155159916]"
"Around[0.32359999999999994, 0.04583733439555355]","Around[0.3283999999999998, 0.04683274626208652]","Around[0.348, 0.05368084065158839]"
