"Around[0.9104000000000001, 0.0605404233313813]","Around[0.06439999999999999, 0.06007342446149223]","Around[0.018000000000000006, 0.017842851423995422]","Around[0.0032, 0.006207303137828695]","Around[0.004000000000000001, 0.006388765649999399]"
"Around[0.9135999999999995, 0.06552021031089318]","Around[0.062400000000000004, 0.06271282133012096]","Around[0.013800000000000005, 0.015503784923004303]","Around[0.0036000000000000003, 0.005252793231671496]","Around[0.006600000000000002, 0.007722218143851187]"
"Around[0.9017999999999999, 0.07435957866190146]","Around[0.068, 0.06734013571081529]","Around[0.017400000000000006, 0.020183848867399917]","Around[0.0072000000000000015, 0.009267014137272489]","Around[0.005600000000000001, 0.009071147352221455]"
"Around[0.8965999999999998, 0.0686490631949994]","Around[0.06999999999999999, 0.06144518047887591]","Around[0.021000000000000008, 0.022700355117243862]","Around[0.007000000000000002, 0.00931314629314664]","Around[0.0054, 0.00862128358263692]"
"Around[0.8980000000000001, 0.06746125116067196]","Around[0.0686, 0.05955652434315433]","Around[0.02120000000000001, 0.022190271815940115]","Around[0.006200000000000001, 0.008053393251117374]","Around[0.006000000000000001, 0.009258200997725514]"
"Around[0.9007999999999999, 0.0748560523366586]","Around[0.07039999999999999, 0.06821215404298323]","Around[0.018200000000000008, 0.023533736097225987]","Around[0.006400000000000002, 0.008750510189207744]","Around[0.004199999999999999, 0.007583548251421141]"
"Around[0.8992000000000003, 0.07053266720362376]","Around[0.06899999999999998, 0.06937770035193189]","Around[0.02200000000000001, 0.018952141659173714]","Around[0.0032, 0.00551065757771026]","Around[0.006600000000000002, 0.007722218143851187]"
"Around[0.8936000000000002, 0.06793634475577495]","Around[0.07619999999999999, 0.06971926211746708]","Around[0.02140000000000001, 0.021760289613919032]","Around[0.004599999999999999, 0.008381222939355787]","Around[0.004200000000000001, 0.008351951989853409]"
"Around[0.889, 0.07423762179512432]","Around[0.07479999999999998, 0.07318525556868037]","Around[0.02300000000000001, 0.022700355117243862]","Around[0.008000000000000002, 0.009476070829586857]","Around[0.0052, 0.00931095470674304]"
"Around[0.8935999999999997, 0.0793792241363557]","Around[0.07539999999999997, 0.07242758522856341]","Around[0.015600000000000008, 0.016922391879955256]","Around[0.008400000000000003, 0.0128349013972664]","Around[0.007000000000000002, 0.011293848786315641]"
"Around[0.893, 0.08222046023729526]","Around[0.08099999999999997, 0.07962283540773556]","Around[0.013600000000000003, 0.018043032461539366]","Around[0.007200000000000003, 0.010887176504718658]","Around[0.0052, 0.00931095470674304]"
"Around[0.888, 0.08270922757788644]","Around[0.08460000000000001, 0.07804263617551942]","Around[0.016200000000000003, 0.02039307605586779]","Around[0.0058000000000000005, 0.008827138117585948]","Around[0.005400000000000001, 0.008381222939355787]"
"Around[0.8808, 0.0884062976794513]","Around[0.08999999999999997, 0.08068583569395965]","Around[0.018000000000000006, 0.021946130708196027]","Around[0.006400000000000001, 0.008980704940286691]","Around[0.0048000000000000004, 0.007068181072487419]"
"Around[0.8842, 0.0895587824292184]","Around[0.08579999999999996, 0.08256327196490593]","Around[0.020000000000000007, 0.02080031396937291]","Around[0.005, 0.00762648446573665]","Around[0.005, 0.007071067811865475]"
"Around[0.8821999999999999, 0.08924376157240256]","Around[0.088, 0.08998866141727783]","Around[0.019400000000000008, 0.02113223671482573]","Around[0.006600000000000002, 0.00798212288268514]","Around[0.0037999999999999996, 0.00635353027369631]"
"Around[0.8840000000000002, 0.09071147352221454]","Around[0.0908, 0.08842937917932489]","Around[0.016400000000000005, 0.017700455430552615]","Around[0.0048000000000000004, 0.007068181072487419]","Around[0.004000000000000001, 0.0060609152673132645]"
"Around[0.8795999999999998, 0.08783007713180942]","Around[0.09539999999999998, 0.08442385773643633]","Around[0.017000000000000005, 0.018433554143662774]","Around[0.004600000000000001, 0.007879189847507245]","Around[0.0034, 0.0074532556918546185]"
"Around[0.8732000000000001, 0.08913278331357373]","Around[0.10039999999999993, 0.08896135368225683]","Around[0.0146, 0.01875839947917754]","Around[0.005400000000000003, 0.006764251772429552]","Around[0.006400000000000002, 0.010644534862969804]"
"Around[0.8762000000000002, 0.09578653989204222]","Around[0.09519999999999997, 0.09221182358116158]","Around[0.015400000000000004, 0.016188935500923502]","Around[0.005000000000000001, 0.007889543583705187]","Around[0.0082, 0.012237446712481176]"
"Around[0.8720000000000002, 0.09936533292730972]","Around[0.09720000000000001, 0.0953840785927064]","Around[0.017200000000000007, 0.019276717478209148]","Around[0.006400000000000002, 0.008514093957572194]","Around[0.0072000000000000015, 0.009905677613348408]"
"Around[0.8717999999999998, 0.10432856262592635]","Around[0.09779999999999996, 0.10020977996183805]","Around[0.018200000000000008, 0.02173025728408785]","Around[0.006400000000000001, 0.009847821679779477]","Around[0.0058000000000000005, 0.008351951989853409]"
"Around[0.8686, 0.10684740215343926]","Around[0.09979999999999999, 0.10695202052265096]","Around[0.01960000000000001, 0.021942410709744318]","Around[0.007000000000000001, 0.010151907431108498]","Around[0.005000000000000001, 0.007354021529276429]"
"Around[0.8644, 0.1148052476934708]","Around[0.102, 0.11469569320953743]","Around[0.020000000000000007, 0.02249716535431946]","Around[0.007000000000000001, 0.009529760045804525]","Around[0.0066000000000000026, 0.009171829096728298]"
"Around[0.8610000000000003, 0.11393248985648456]","Around[0.10479999999999999, 0.11551552594648858]","Around[0.022400000000000007, 0.025599744896688134]","Around[0.0052, 0.010349011586442762]","Around[0.006600000000000002, 0.008946553321057815]"
"Around[0.8538000000000001, 0.11826794207412665]","Around[0.10959999999999996, 0.11380183277459613]","Around[0.0228, 0.026111222077247684]","Around[0.0082, 0.011008345628176278]","Around[0.005600000000000001, 0.009071147352221455]"
"Around[0.8570000000000002, 0.12107090181090635]","Around[0.1106, 0.11920501975459706]","Around[0.02160000000000001, 0.027282348333899798]","Around[0.0066000000000000026, 0.009816687167205415]","Around[0.004200000000000001, 0.007848046682754498]"
"Around[0.8521999999999998, 0.12118951257919834]","Around[0.11399999999999999, 0.11979574453278073]","Around[0.02420000000000001, 0.02627095859130615]","Around[0.0046, 0.006764251772429552]","Around[0.005000000000000001, 0.007071067811865475]"
"Around[0.8452, 0.11820494136568617]","Around[0.11719999999999997, 0.12054366640435357]","Around[0.02520000000000001, 0.030253351981597825]","Around[0.008000000000000002, 0.011428571428571429]","Around[0.004400000000000001, 0.009071147352221455]"
"Around[0.843, 0.12137393728911172]","Around[0.12459999999999997, 0.12339103265138641]","Around[0.02180000000000001, 0.022649953822541567]","Around[0.0068, 0.010190031142929717]","Around[0.0038000000000000004, 0.00635353027369631]"
"Around[0.8453999999999999, 0.120867780686845]","Around[0.12459999999999999, 0.12360585812681091]","Around[0.017400000000000006, 0.01903916479046198]","Around[0.006600000000000002, 0.0093917028079392]","Around[0.006000000000000001, 0.007284313590846836]"
"Around[0.8378000000000003, 0.1226791068817593]","Around[0.13019999999999998, 0.12344527003444705]","Around[0.02020000000000001, 0.021898653392575608]","Around[0.006000000000000001, 0.009689042833036097]","Around[0.0058000000000000005, 0.008351951989853409]"
"Around[0.8386, 0.13033723918499787]","Around[0.13419999999999999, 0.13088536813500865]","Around[0.016600000000000007, 0.020762013979616623]","Around[0.006200000000000001, 0.00901019830355513]","Around[0.0044, 0.0064396729540483685]"
"Around[0.8353999999999996, 0.1290500614775016]","Around[0.1304, 0.13014842390477865]","Around[0.0228, 0.022681467756559246]","Around[0.006600000000000002, 0.009391702807939202]","Around[0.0048000000000000004, 0.00762380803664362]"
"Around[0.8373999999999998, 0.13807436623879502]","Around[0.13260000000000002, 0.13052187243398508]","Around[0.01860000000000001, 0.022039852586639874]","Around[0.005600000000000002, 0.007602362683228612]","Around[0.0058, 0.007309485031694875]"
"Around[0.8328000000000002, 0.14061149254856337]","Around[0.13759999999999997, 0.13443092452775796]","Around[0.01840000000000001, 0.020440056711451337]","Around[0.006200000000000001, 0.006667006794044591]","Around[0.005, 0.008144110179279556]"
"Around[0.8326, 0.13598934532093432]","Around[0.1386, 0.1333249827317002]","Around[0.020200000000000006, 0.024948109412645005]","Around[0.004800000000000001, 0.007068181072487418]","Around[0.0037999999999999996, 0.0069663916229923475]"
"Around[0.8316000000000001, 0.1376976872036146]","Around[0.14119999999999996, 0.1333499309397371]","Around[0.017400000000000006, 0.022021325471238196]","Around[0.0052000000000000015, 0.008141603913585718]","Around[0.0046, 0.006455499158682859]"
"Around[0.8268000000000002, 0.13766922795792316]","Around[0.14179999999999998, 0.13749493497164594]","Around[0.01920000000000001, 0.021460927952244486]","Around[0.007600000000000003, 0.012047524938461724]","Around[0.0046, 0.009733174912511898]"
"Around[0.8240000000000001, 0.13522468075656266]","Around[0.1444, 0.1332200879624942]","Around[0.018200000000000008, 0.020171711855558355]","Around[0.008, 0.011605769149479944]","Around[0.005400000000000001, 0.007615773105863908]"
"Around[0.8188000000000001, 0.14353610084190652]","Around[0.14800000000000002, 0.14149349159330724]","Around[0.020600000000000004, 0.02132450922946531]","Around[0.006000000000000001, 0.010301575072754254]","Around[0.0066000000000000026, 0.012224097980160803]"
"Around[0.8189999999999997, 0.14533915297591046]","Around[0.14879999999999996, 0.1429519685283223]","Around[0.019600000000000003, 0.019583416557935766]","Around[0.006000000000000001, 0.009689042833036097]","Around[0.006600000000000002, 0.010806271799472824]"
"Around[0.8185999999999999, 0.14231339375061058]","Around[0.15380000000000002, 0.1423690232301613]","Around[0.016200000000000003, 0.01724848410967273]","Around[0.006600000000000002, 0.010421719862765414]","Around[0.004800000000000001, 0.007068181072487418]"
"Around[0.8175999999999998, 0.1471852920779846]","Around[0.15220000000000003, 0.14571834728233052]","Around[0.018400000000000007, 0.020440056711451337]","Around[0.0064, 0.014251387329531344]","Around[0.0054, 0.0073429127290836555]"
"Around[0.8079999999999999, 0.144730573050445]","Around[0.16079999999999994, 0.1452772156525417]","Around[0.018200000000000004, 0.022194869787812658]","Around[0.008, 0.020701966780270625]","Around[0.005, 0.009091372900969896]"
"Around[0.8069999999999999, 0.1478726699921667]","Around[0.1598, 0.1469345265825593]","Around[0.021800000000000007, 0.021351289212139114]","Around[0.0076, 0.016849877368899122]","Around[0.0037999999999999996, 0.0069663916229923475]"
"Around[0.809, 0.14725030750808127]","Around[0.1564, 0.1462282253108169]","Around[0.023400000000000008, 0.02317722316131481]","Around[0.006, 0.016413036132965797]","Around[0.0052, 0.007351245903010633]"
"Around[0.8044, 0.15151156755192266]","Around[0.16599999999999998, 0.14885961061842592]","Around[0.019400000000000008, 0.021228590655634438]","Around[0.006400000000000001, 0.009205144967764006]","Around[0.0038000000000000013, 0.006667006794044591]"
"Around[0.8014000000000001, 0.1504959149218452]","Around[0.1678, 0.14814898733700335]","Around[0.022200000000000008, 0.024602140275237213]","Around[0.004200000000000001, 0.006091144458665099]","Around[0.0044, 0.007602362683228612]"
"Around[0.8044, 0.15121494365198654]","Around[0.1644, 0.1529727199902796]","Around[0.02300000000000001, 0.026205623325491634]","Around[0.004, 0.007284313590846836]","Around[0.004200000000000001, 0.007309485031694875]"
"Around[0.8041999999999999, 0.14898417940937791]","Around[0.1666, 0.15015108037831598]","Around[0.020400000000000005, 0.023901157003845]","Around[0.004200000000000001, 0.007024737630368141]","Around[0.004600000000000001, 0.009082389328715619]"
"Around[0.8001999999999998, 0.15413339041497895]","Around[0.16459999999999997, 0.15395745502957522]","Around[0.022800000000000008, 0.025558256783198622]","Around[0.005600000000000001, 0.008843307166024092]","Around[0.006800000000000003, 0.009133924207511874]"
"Around[0.8006000000000002, 0.1673613955925735]","Around[0.16340000000000005, 0.16178355406946324]","Around[0.02280000000000001, 0.02710824861286953]","Around[0.007400000000000001, 0.011214058232451637]","Around[0.0058000000000000005, 0.00949543391879078]"
"Around[0.7990000000000002, 0.1661601145686575]","Around[0.168, 0.16457738084473905]","Around[0.02040000000000001, 0.022311340577548158]","Around[0.006400000000000001, 0.013962047683280706]","Around[0.006200000000000001, 0.008780776777502462]"
"Around[0.7946, 0.1698283647374247]","Around[0.17180000000000004, 0.1623260764696813]","Around[0.02060000000000001, 0.02113223671482573]","Around[0.005599999999999999, 0.009293403409880338]","Around[0.007400000000000002, 0.011214058232451637]"
"Around[0.7959999999999999, 0.17062908812475588]","Around[0.17399999999999996, 0.16369458869292822]","Around[0.017200000000000007, 0.020902104180767864]","Around[0.005, 0.008630747123996124]","Around[0.007800000000000002, 0.012337101832790921]"
"Around[0.7934000000000004, 0.1753551498286508]","Around[0.17559999999999995, 0.17500040816278933]","Around[0.018400000000000007, 0.02013829735623554]","Around[0.0058000000000000005, 0.0067279496224666386]","Around[0.0068000000000000005, 0.011856282240712246]"
"Around[0.7892000000000001, 0.18062069852232848]","Around[0.18239999999999995, 0.17471329283680034]","Around[0.01860000000000001, 0.020304819976688152]","Around[0.004200000000000001, 0.005746338674605362]","Around[0.005600000000000002, 0.011457107231864813]"
"Around[0.7841999999999999, 0.18325949038542733]","Around[0.18239999999999998, 0.17763250300113712]","Around[0.01940000000000001, 0.01845125956654008]","Around[0.0068000000000000005, 0.009987747595970592]","Around[0.0072, 0.014147906746445655]"
"Around[0.7888000000000001, 0.1780580047659315]","Around[0.1846, 0.17285371897435506]","Around[0.014000000000000004, 0.017728105208558366]","Around[0.006000000000000002, 0.009689042833036097]","Around[0.006600000000000002, 0.01135871507536241]"
"Around[0.7853999999999999, 0.17487266504400234]","Around[0.18460000000000001, 0.1727946758439044]","Around[0.017400000000000006, 0.022021325471238196]","Around[0.006800000000000001, 0.010583005244258363]","Around[0.0058, 0.009278018789216868]"
"Around[0.7814000000000004, 0.17513854574045554]","Around[0.1838, 0.16594675812022439]","Around[0.02420000000000001, 0.02627095859130615]","Around[0.004600000000000001, 0.009082389328715619]","Around[0.006000000000000002, 0.007284313590846836]"
"Around[0.7772000000000002, 0.1767280858452629]","Around[0.18419999999999995, 0.16014139160792393]","Around[0.023200000000000012, 0.030735208820251898]","Around[0.0086, 0.01143035700337001]","Around[0.0068000000000000005, 0.01346802714216306]"
"Around[0.7764, 0.17525212159186257]","Around[0.18319999999999992, 0.16429739088939063]","Around[0.02440000000000001, 0.024508224358865533]","Around[0.008400000000000001, 0.014757910365879954]","Around[0.0076, 0.010796824930109248]"
"Around[0.7801999999999998, 0.1791076520431446]","Around[0.18359999999999996, 0.1645992040053161]","Around[0.022200000000000008, 0.024183819856613695]","Around[0.008600000000000003, 0.013703865088629082]","Around[0.0054, 0.007879189847507243]"
"Around[0.7821999999999999, 0.1660131541382754]","Around[0.18359999999999999, 0.15830427946824174]","Around[0.02340000000000001, 0.02105483608221588]","Around[0.006, 0.00880630571852711]","Around[0.004800000000000001, 0.006773296909216971]"
"Around[0.7857999999999999, 0.16119566004184646]","Around[0.18159999999999996, 0.16145208425475369]","Around[0.02300000000000001, 0.021309191271680423]","Around[0.0052000000000000015, 0.008141603913585718]","Around[0.0044, 0.0067491496062958385]"
"Around[0.7852000000000002, 0.1629979341298909]","Around[0.18280000000000007, 0.16294533952669338]","Around[0.022400000000000007, 0.02281782332354447]","Around[0.004800000000000001, 0.006464976285134149]","Around[0.0048000000000000004, 0.008628382211738]"
"Around[0.7848, 0.1698287252450755]","Around[0.18519999999999995, 0.16086805342343427]","Around[0.02060000000000001, 0.024109444334584923]","Around[0.005, 0.007071067811865475]","Around[0.0044, 0.0067491496062958385]"
"Around[0.7772, 0.169091691102786]","Around[0.18479999999999996, 0.16545842316400325]","Around[0.02520000000000001, 0.026048620160094814]","Around[0.007000000000000002, 0.010926470386270253]","Around[0.0058000000000000005, 0.007024737630368141]"
"Around[0.7749999999999999, 0.16667516985111477]","Around[0.18680000000000002, 0.1600311194226719]","Around[0.025000000000000012, 0.023057160559384247]","Around[0.007400000000000002, 0.011030569767140548]","Around[0.0058000000000000005, 0.009055385138137417]"
"Around[0.7765999999999998, 0.16196006058436074]","Around[0.1934, 0.16236278351083958]","Around[0.017600000000000008, 0.02143428495258406]","Around[0.0052000000000000015, 0.008861749953869041]","Around[0.0072000000000000015, 0.01010960343597379]"
"Around[0.7690000000000002, 0.15827191791344417]","Around[0.19719999999999996, 0.1601534977986521]","Around[0.020600000000000004, 0.023071318000619605]","Around[0.006600000000000002, 0.009816687167205415]","Around[0.006600000000000002, 0.008715456595811225]"
"Around[0.7660000000000001, 0.15766148184367312]","Around[0.1966, 0.16306515537649113]","Around[0.02540000000000001, 0.02516962860436428]","Around[0.006000000000000001, 0.006998542122237652]","Around[0.006000000000000001, 0.007559289460184544]"
"Around[0.7636, 0.16603122401204773]","Around[0.2014, 0.1664394233126667]","Around[0.023600000000000006, 0.0248061875098837]","Around[0.006400000000000001, 0.009424241429983223]","Around[0.004999999999999999, 0.008864052604279183]"
"Around[0.7664, 0.1647850795702681]","Around[0.20060000000000006, 0.1660023358576742]","Around[0.02220000000000001, 0.022249971336830883]","Around[0.006000000000000001, 0.009476070829586857]","Around[0.0048, 0.007886956423909864]"
"Around[0.7644, 0.16988783814923425]","Around[0.20060000000000003, 0.17026282204705925]","Around[0.02200000000000001, 0.021570955529345]","Around[0.006400000000000002, 0.00963835873910457]","Around[0.006600000000000002, 0.010421719862765414]"
"Around[0.7676, 0.16714358974198426]","Around[0.19980000000000003, 0.169843745717008]","Around[0.01860000000000001, 0.020204061018336217]","Around[0.007400000000000002, 0.011919800025716087]","Around[0.006600000000000002, 0.010421719862765414]"
"Around[0.7633999999999999, 0.16418767260892242]","Around[0.2032, 0.1732573878626236]","Around[0.019800000000000005, 0.01857032963781588]","Around[0.006600000000000002, 0.009171829096728298]","Around[0.007000000000000003, 0.010151907431108496]"
"Around[0.7654000000000001, 0.17462741678750662]","Around[0.2086, 0.17620732223197555]","Around[0.016800000000000006, 0.0164676553725595]","Around[0.005600000000000001, 0.009293403409880338]","Around[0.0036000000000000003, 0.005252793231671496]"
"Around[0.7672, 0.17636974149293783]","Around[0.20659999999999987, 0.17500565588527917]","Around[0.016800000000000006, 0.020347992931159836]","Around[0.0054, 0.00862128358263692]","Around[0.004, 0.006998542122237652]"
"Around[0.7604000000000001, 0.16834076227966288]","Around[0.203, 0.17461619720555885]","Around[0.022800000000000008, 0.025954434169544603]","Around[0.010000000000000004, 0.012453996981544783]","Around[0.0038000000000000004, 0.0069663916229923475]"
"Around[0.7597999999999999, 0.17602747930191967]","Around[0.20360000000000003, 0.1752637662356428]","Around[0.022600000000000012, 0.022660763537039802]","Around[0.0068000000000000005, 0.011856282240712246]","Around[0.0072000000000000015, 0.009697464427701223]"
"Around[0.7639999999999999, 0.17690075621947016]","Around[0.19920000000000002, 0.1716645994195587]","Around[0.02180000000000001, 0.020769876145563335]","Around[0.0074, 0.009858177999477783]","Around[0.0076, 0.012047524938461724]"
"Around[0.7634000000000002, 0.17597089276934644]","Around[0.20539999999999994, 0.1720489963436496]","Around[0.017800000000000007, 0.023237021833132348]","Around[0.007000000000000001, 0.012975644374703537]","Around[0.006400000000000001, 0.011911236334671905]"
"Around[0.7643999999999999, 0.17617431071272008]","Around[0.20479999999999998, 0.17279503016284814]","Around[0.017200000000000007, 0.019487306177119922]","Around[0.006400000000000001, 0.008980704940286691]","Around[0.007200000000000001, 0.009267014137272489]"
"Around[0.7632000000000005, 0.1692895117114767]","Around[0.20659999999999992, 0.16582028629494877]","Around[0.017800000000000003, 0.01865803979467275]","Around[0.006000000000000001, 0.010690449676496976]","Around[0.006400000000000002, 0.007761758689832071]"
"Around[0.7615999999999999, 0.17251276202421803]","Around[0.20419999999999994, 0.16749157761340888]","Around[0.02080000000000001, 0.022208657991781455]","Around[0.008400000000000003, 0.01131370849898476]","Around[0.005, 0.008144110179279556]"
"Around[0.7636, 0.16815638979405875]","Around[0.19999999999999996, 0.16291978745031907]","Around[0.01980000000000001, 0.02290085106697646]","Around[0.007400000000000002, 0.010654116766848045]","Around[0.009200000000000002, 0.013376799897965285]"
"Around[0.7649999999999997, 0.17206133220690908]","Around[0.20099999999999996, 0.1637974109585823]","Around[0.025000000000000012, 0.025813301427989505]","Around[0.0046, 0.006764251772429552]","Around[0.004400000000000001, 0.007329003050503234]"
"Around[0.7582000000000002, 0.17101963128750539]","Around[0.205, 0.16423291076879762]","Around[0.02200000000000001, 0.024411439272335803]","Around[0.0088, 0.012394863979133636]","Around[0.006000000000000002, 0.00880630571852711]"
"Around[0.7579999999999997, 0.1745782088933443]","Around[0.20359999999999992, 0.1714733274909434]","Around[0.023200000000000012, 0.025025701074809358]","Around[0.008600000000000003, 0.009478224237370497]","Around[0.006600000000000002, 0.009391702807939202]"
"Around[0.7626, 0.176898564270082]","Around[0.2064, 0.17431802979096592]","Around[0.020800000000000006, 0.021077117876009133]","Around[0.005, 0.007889543583705185]","Around[0.0052000000000000015, 0.008628382211738]"
"Around[0.7631999999999998, 0.1742440231165383]","Around[0.2078, 0.17122952730299806]","Around[0.016600000000000004, 0.021534026230927778]","Around[0.0052000000000000015, 0.006464976285134149]","Around[0.0072000000000000015, 0.011255837487766976]"
"Around[0.7570000000000001, 0.17210876959477855]","Around[0.21119999999999997, 0.17368326790747693]","Around[0.020000000000000007, 0.019166296949998197]","Around[0.0088, 0.013346252244716184]","Around[0.003, 0.005439837932759935]"
"Around[0.7647999999999999, 0.17187133298500018]","Around[0.2006, 0.16886669056884332]","Around[0.02060000000000001, 0.022804403441584055]","Around[0.006400000000000002, 0.010834562986204879]","Around[0.007600000000000003, 0.009806287029560294]"
"Around[0.7646000000000001, 0.1737134633439181]","Around[0.20319999999999996, 0.17742420054427613]","Around[0.02060000000000001, 0.02427815008250364]","Around[0.006400000000000001, 0.008750510189207744]","Around[0.0052000000000000015, 0.007886956423909863]"
"Around[0.7616, 0.17726217179934475]","Around[0.205, 0.1718951982565932]","Around[0.021600000000000005, 0.025979583820958413]","Around[0.006, 0.00880630571852711]","Around[0.0058000000000000005, 0.009055385138137417]"
"Around[0.7553999999999997, 0.179001881189522]","Around[0.20660000000000003, 0.18227149519105745]","Around[0.02580000000000001, 0.026193160035647877]","Around[0.004800000000000001, 0.007886956423909864]","Around[0.007400000000000002, 0.009216223495022463]"
"Around[0.7572000000000001, 0.17553463522412124]","Around[0.20779999999999998, 0.17523500256070126]","Around[0.023400000000000008, 0.024041630560342617]","Around[0.005400000000000001, 0.007615773105863908]","Around[0.006199999999999999, 0.009233921492109892]"
"Around[0.759, 0.17667276333980417]","Around[0.20940000000000006, 0.175690009937494]","Around[0.020400000000000005, 0.02381561826762824]","Around[0.005000000000000001, 0.00762648446573665]","Around[0.006200000000000001, 0.009233921492109892]"
"Around[0.7639999999999998, 0.17859999771465135]","Around[0.2073999999999999, 0.17935041518929204]","Around[0.021000000000000005, 0.023582248598884543]","Around[0.0036000000000000003, 0.00631163486696415]","Around[0.004000000000000001, 0.006998542122237652]"
"Around[0.7536, 0.17868864724167904]","Around[0.21499999999999997, 0.1787855858683404]","Around[0.019600000000000003, 0.021185285613619]","Around[0.007000000000000002, 0.011823532398033462]","Around[0.0048000000000000004, 0.006773296909216971]"
"Around[0.7528, 0.18321438318014674]","Around[0.22019999999999992, 0.18211333094016607]","Around[0.019200000000000005, 0.021365621823817047]","Around[0.005600000000000002, 0.007329003050503234]","Around[0.0021999999999999997, 0.004646701704940169]"
"Around[0.7575999999999999, 0.18596203255240143]","Around[0.21140000000000003, 0.18752969832829688]","Around[0.020200000000000006, 0.020353007098686513]","Around[0.005600000000000001, 0.008369039151929606]","Around[0.0052, 0.00762380803664362]"
"Around[0.7552000000000001, 0.19089734392695815]","Around[0.2138, 0.18661200608837183]","Around[0.02040000000000001, 0.0253111252461144]","Around[0.005400000000000001, 0.00813408048313529]","Around[0.0052, 0.007068181072487419]"
"Around[0.7533999999999998, 0.18818803015568644]","Around[0.21240000000000003, 0.191530463288081]","Around[0.02480000000000001, 0.02682064389188877]","Around[0.004600000000000001, 0.007059513771774764]","Around[0.004800000000000001, 0.008141603913585718]"
"Around[0.7525999999999997, 0.18931466085944462]","Around[0.2134, 0.19262536336693797]","Around[0.023000000000000007, 0.02573411933521689]","Around[0.0044, 0.007602362683228612]","Around[0.006600000000000002, 0.01061573725894817]"
"Around[0.7579999999999998, 0.18781232490908337]","Around[0.2094, 0.19344787833587904]","Around[0.021600000000000005, 0.026829773288156528]","Around[0.006800000000000003, 0.009987747595970592]","Around[0.004200000000000001, 0.009707981147446861]"
"Around[0.7544, 0.18678985245347737]","Around[0.21340000000000003, 0.18794929841718006]","Around[0.021400000000000006, 0.027330927387059792]","Around[0.005, 0.00762648446573665]","Around[0.005800000000000002, 0.009707981147446861]"
"Around[0.7567999999999999, 0.19028914625819693]","Around[0.20939999999999998, 0.19146492192182518]","Around[0.025200000000000004, 0.026048620160094817]","Around[0.004600000000000002, 0.006764251772429552]","Around[0.004, 0.006388765649999399]"
"Around[0.7524000000000001, 0.192455242610232]","Around[0.20939999999999998, 0.19529579867368327]","Around[0.027800000000000012, 0.025418135900436546]","Around[0.005600000000000001, 0.008843307166024092]","Around[0.0048000000000000004, 0.008861749953869041]"
