0.33333333333333337,0.33333333333333337,0.33333333333333337
"Around[0.3351515151515152, 0.08400920920177386]","Around[0.3662626262626263, 0.07979184745856857]","Around[0.29858585858585873, 0.07843240509482154]"
"Around[0.32000000000000006, 0.12590450139288545]","Around[0.3820202020202021, 0.10364909711078009]","Around[0.297979797979798, 0.11242916807983162]"
"Around[0.32343434343434346, 0.17192307007808608]","Around[0.3684848484848484, 0.12468801709750488]","Around[0.3080808080808079, 0.1288762676627009]"
"Around[0.33676767676767677, 0.18411262140510853]","Around[0.34686868686868694, 0.15222960803819985]","Around[0.31636363636363646, 0.15094981453711773]"
"Around[0.34828282828282825, 0.18742627981877466]","Around[0.33939393939393936, 0.1528764518112442]","Around[0.31232323232323234, 0.17349462650197772]"
"Around[0.3567676767676769, 0.195679083122568]","Around[0.3337373737373738, 0.1815770636025021]","Around[0.3094949494949495, 0.18489303116481098]"
"Around[0.34767676767676775, 0.17928199757046764]","Around[0.33919191919191916, 0.2107285120523257]","Around[0.3131313131313131, 0.18822182482612176]"
"Around[0.33777777777777773, 0.19983522589842637]","Around[0.33515151515151514, 0.2259731966613301]","Around[0.32707070707070707, 0.20648427954857188]"
"Around[0.3406060606060607, 0.20244276565001215]","Around[0.3301010101010101, 0.21539366956328915]","Around[0.32929292929292936, 0.21399278397594954]"
"Around[0.3408080808080809, 0.202316933180646]","Around[0.3404040404040403, 0.22761260918377943]","Around[0.31878787878787884, 0.22025666970067578]"
"Around[0.3521212121212121, 0.21079687895124047]","Around[0.3321212121212121, 0.22413152528047234]","Around[0.3157575757575757, 0.22098953473881994]"
"Around[0.3581818181818182, 0.24860875482400888]","Around[0.3282828282828284, 0.24228032902808472]","Around[0.31353535353535356, 0.20844214533124644]"
"Around[0.35454545454545455, 0.23359024604904105]","Around[0.32767676767676773, 0.24921065227135922]","Around[0.3177777777777779, 0.20415497517093747]"
"Around[0.3496969696969698, 0.22198681333687667]","Around[0.32606060606060616, 0.2563108540822299]","Around[0.3242424242424242, 0.2114797262004197]"
"Around[0.35151515151515156, 0.221659300886839]","Around[0.32727272727272727, 0.24828012945458144]","Around[0.3212121212121212, 0.2058895575860453]"
"Around[0.3462626262626264, 0.2242838347459459]","Around[0.32646464646464657, 0.24540733160722114]","Around[0.3272727272727273, 0.21993349224580064]"
"Around[0.35414141414141403, 0.23848767344008345]","Around[0.3244444444444446, 0.25308649237800346]","Around[0.32141414141414143, 0.21955151960601715]"
"Around[0.3696969696969697, 0.22707909935919504]","Around[0.310909090909091, 0.2436006124558751]","Around[0.3193939393939394, 0.20495589097416178]"
"Around[0.35838383838383836, 0.21705773329138048]","Around[0.3004040404040404, 0.23185948534612108]","Around[0.34121212121212124, 0.20210563025742434]"
"Around[0.3589898989898989, 0.23574607421322513]","Around[0.3, 0.24088401318613406]","Around[0.341010101010101, 0.20387276739929983]"
"Around[0.34909090909090923, 0.23689988098505052]","Around[0.32525252525252524, 0.25941136785123403]","Around[0.32565656565656576, 0.21276869111752927]"
"Around[0.3583838383838384, 0.2425980274508987]","Around[0.3173737373737374, 0.25139793725208354]","Around[0.32424242424242417, 0.21699066727016691]"
"Around[0.37333333333333335, 0.2395205056110392]","Around[0.29959595959595964, 0.244626923682541]","Around[0.327070707070707, 0.22931367887828685]"
"Around[0.37515151515151524, 0.2551380804070515]","Around[0.2971717171717172, 0.24693536902378319]","Around[0.32767676767676773, 0.21947060514411693]"
"Around[0.3575757575757577, 0.24681652817576108]","Around[0.3151515151515152, 0.2532621694596112]","Around[0.32727272727272727, 0.21198865015922588]"
"Around[0.36545454545454553, 0.2515271141514072]","Around[0.3177777777777778, 0.2530006656576019]","Around[0.3167676767676768, 0.21053742157737054]"
"Around[0.35979797979797984, 0.25362276447939175]","Around[0.3345454545454546, 0.25523297843813486]","Around[0.3056565656565657, 0.21463219179631338]"
"Around[0.36686868686868707, 0.26089561863722355]","Around[0.34787878787878773, 0.2554084835290357]","Around[0.28525252525252526, 0.20593566974139701]"
"Around[0.37232323232323233, 0.24785212225088488]","Around[0.36363636363636365, 0.24418722656753286]","Around[0.2640404040404041, 0.19625891236339524]"
"Around[0.39292929292929296, 0.24822351271437387]","Around[0.3513131313131313, 0.24105718100793208]","Around[0.2557575757575758, 0.19619980729299985]"
"Around[0.3828282828282829, 0.25319021910218015]","Around[0.35616161616161635, 0.24660392264988107]","Around[0.261010101010101, 0.188037650367049]"
"Around[0.376767676767677, 0.24942854923933655]","Around[0.34848484848484845, 0.2312159355928226]","Around[0.2747474747474748, 0.20797250475262882]"
"Around[0.3694949494949496, 0.24376980045565905]","Around[0.3412121212121213, 0.2298433607705651]","Around[0.28929292929292927, 0.20528956273529106]"
"Around[0.3507070707070708, 0.23949511946945215]","Around[0.36181818181818187, 0.2211202790608015]","Around[0.2874747474747475, 0.18940415007176653]"
"Around[0.3581818181818182, 0.23822384912457412]","Around[0.3533333333333332, 0.23553647152155302]","Around[0.2884848484848485, 0.18878694733658716]"
"Around[0.36343434343434355, 0.2549052144490021]","Around[0.34484848484848485, 0.23681944256716064]","Around[0.29171717171717165, 0.19569185210244108]"
"Around[0.3585858585858588, 0.23887885391272423]","Around[0.35292929292929304, 0.2217101162529174]","Around[0.28848484848484857, 0.19983522589842637]"
"Around[0.36727272727272736, 0.24935766384233482]","Around[0.34101010101010104, 0.2392125604647903]","Around[0.29171717171717176, 0.21024922225812565]"
"Around[0.36505050505050507, 0.2627690175420689]","Around[0.34323232323232317, 0.23606630381433913]","Around[0.2917171717171718, 0.212925999308767]"
"Around[0.3652525252525253, 0.2557767173623762]","Around[0.3468686868686868, 0.23811369030776522]","Around[0.2878787878787879, 0.21908212288638512]"
"Around[0.3581818181818182, 0.2649565204602923]","Around[0.3482828282828283, 0.24186736010694224]","Around[0.29353535353535365, 0.22563864323232344]"
"Around[0.35797979797979806, 0.2558971743461467]","Around[0.3501010101010101, 0.23551985085110094]","Around[0.2919191919191919, 0.21979380005605434]"
"Around[0.3678787878787878, 0.2590023991264143]","Around[0.34626262626262627, 0.2298954466745698]","Around[0.28585858585858587, 0.20194030578424263]"
"Around[0.36828282828282854, 0.26079000633721916]","Around[0.34222222222222215, 0.21879099851153427]","Around[0.2894949494949495, 0.20659235515512123]"
"Around[0.36949494949494954, 0.2443243919987879]","Around[0.33717171717171723, 0.23481398105814796]","Around[0.29333333333333333, 0.22449652338824233]"
