"Around[0.4220000000000003, 0.2455996578157061]","Around[0.36000000000000015, 0.22696949467968494]","Around[0.13199999999999998, 0.13624102231566]","Around[0.041000000000000016, 0.06528105515091007]","Around[0.045, 0.06871842709362769]"
"Around[0.393, 0.23322724861162664]","Around[0.3890000000000002, 0.246139896166486]","Around[0.12799999999999995, 0.12877040879727836]","Around[0.04100000000000002, 0.07260659179246173]","Around[0.048999999999999995, 0.07587203474644434]"
"Around[0.3510000000000001, 0.24515301344262527]","Around[0.3870000000000002, 0.249708921455653]","Around[0.1519999999999999, 0.15536207303384483]","Around[0.061, 0.09733312577810996]","Around[0.048999999999999995, 0.07719187689508437]"
"Around[0.3500000000000001, 0.2645751311064591]","Around[0.3949999999999999, 0.2637625960417949]","Around[0.16299999999999992, 0.17846426799080806]","Around[0.046, 0.08338786094831402]","Around[0.046000000000000006, 0.07709367252527502]"
"Around[0.357, 0.24173405539011988]","Around[0.371, 0.248346044010686]","Around[0.18599999999999992, 0.18587494438330024]","Around[0.039000000000000014, 0.07506899183653351]","Around[0.047000000000000014, 0.07028800779936817]"
"Around[0.3790000000000001, 0.2450705938287904]","Around[0.38699999999999996, 0.25688695780617027]","Around[0.1439999999999999, 0.13949403520791082]","Around[0.04400000000000001, 0.06714976477316141]","Around[0.046000000000000006, 0.07023769168568493]"
"Around[0.37899999999999984, 0.24875244275740846]","Around[0.4020000000000003, 0.24658475298371638]","Around[0.12099999999999993, 0.14653920080898958]","Around[0.042000000000000016, 0.06693883835866948]","Around[0.05599999999999999, 0.09354953314429289]"
"Around[0.36999999999999994, 0.223606797749979]","Around[0.3870000000000002, 0.25332336503514097]","Around[0.13399999999999992, 0.13575081151979473]","Around[0.049000000000000016, 0.07976607212735415]","Around[0.05999999999999999, 0.08408749651825217]"
"Around[0.36400000000000027, 0.24598595673145837]","Around[0.37300000000000005, 0.24281805134834203]","Around[0.16099999999999987, 0.16323435467282782]","Around[0.04700000000000002, 0.08221061889187953]","Around[0.055, 0.08918825850158447]"
"Around[0.37300000000000016, 0.2522044224574]","Around[0.375, 0.24510356500009867]","Around[0.15599999999999986, 0.14586558085020496]","Around[0.044000000000000004, 0.06863753427324668]","Around[0.052000000000000005, 0.0758520622892704]"
"Around[0.352, 0.24473444689080756]","Around[0.3870000000000002, 0.2653965966913546]","Around[0.14499999999999996, 0.14932508094081115]","Around[0.059, 0.0964993327029841]","Around[0.057, 0.0819645156038991]"
"Around[0.3770000000000001, 0.2643287668221092]","Around[0.37200000000000005, 0.26970990775912246]","Around[0.12399999999999993, 0.1477918273871199]","Around[0.047, 0.09893881386437221]","Around[0.07999999999999997, 0.11281521496355325]"
"Around[0.406, 0.24977565691611903]","Around[0.35300000000000004, 0.25204416800684487]","Around[0.13499999999999993, 0.15266984249707216]","Around[0.047000000000000014, 0.07310570733153769]","Around[0.059000000000000004, 0.08656754238130707]"
"Around[0.40300000000000014, 0.2861994077738475]","Around[0.34600000000000003, 0.26492613798162423]","Around[0.15699999999999995, 0.16096614864654313]","Around[0.04400000000000001, 0.06083592771553748]","Around[0.05000000000000001, 0.0810287391340663]"
"Around[0.38900000000000007, 0.24777596593077647]","Around[0.38, 0.2274140974459845]","Around[0.13999999999999996, 0.1582735134206133]","Around[0.05, 0.08468599159080073]","Around[0.041000000000000016, 0.0739847104051734]"
"Around[0.409, 0.24826468443045527]","Around[0.3490000000000002, 0.2384694461931691]","Around[0.1579999999999999, 0.15254077116852027]","Around[0.03400000000000001, 0.0589812502307969]","Around[0.04999999999999999, 0.07977240352174657]"
"Around[0.38599999999999995, 0.26439181209528845]","Around[0.369, 0.25254062579467823]","Around[0.15099999999999994, 0.15795089378817978]","Around[0.04800000000000001, 0.08346050901867642]","Around[0.046000000000000006, 0.06263571124552131]"
"Around[0.3979999999999999, 0.27596662073079736]","Around[0.35400000000000015, 0.2583631458848478]","Around[0.14199999999999993, 0.15902480589168752]","Around[0.06399999999999997, 0.10590638137601349]","Around[0.04200000000000001, 0.06224746962525846]"
"Around[0.397, 0.2879586810988723]","Around[0.33599999999999997, 0.27248204463132]","Around[0.16399999999999992, 0.1666787874380486]","Around[0.05000000000000001, 0.07587869106393282]","Around[0.053, 0.07971540286886503]"
"Around[0.3990000000000001, 0.24015777642157993]","Around[0.32699999999999996, 0.2681229176886955]","Around[0.168, 0.16260505539620854]","Around[0.04500000000000001, 0.07299508769967214]","Around[0.06099999999999998, 0.09733312577810999]"
"Around[0.3550000000000001, 0.2551984769277878]","Around[0.3900000000000001, 0.23591643786850813]","Around[0.15699999999999997, 0.1558651320659608]","Around[0.056999999999999974, 0.08439325934114777]","Around[0.041000000000000016, 0.06830561152391923]"
"Around[0.3440000000000001, 0.2527904869709901]","Around[0.37099999999999994, 0.25357843008036035]","Around[0.175, 0.15723301886761007]","Around[0.05899999999999997, 0.08052228501376738]","Around[0.051, 0.07848952835000388]"
"Around[0.3700000000000002, 0.23290003057626305]","Around[0.37, 0.2276360731917985]","Around[0.1649999999999999, 0.17196135342194502]","Around[0.03700000000000002, 0.0562372319964831]","Around[0.05799999999999999, 0.08430344421831594]"
"Around[0.3760000000000001, 0.22657752257753577]","Around[0.3660000000000001, 0.25750159360103136]","Around[0.15199999999999994, 0.15471054758921107]","Around[0.04500000000000001, 0.0701729465267237]","Around[0.060999999999999985, 0.08396127053287694]"
"Around[0.37700000000000017, 0.24938510238771142]","Around[0.385, 0.2548023595342917]","Around[0.1259999999999999, 0.157390333793779]","Around[0.05, 0.08468599159080073]","Around[0.06199999999999996, 0.08012616314414427]"
"Around[0.3690000000000002, 0.23080666622027443]","Around[0.4100000000000002, 0.25878504008094627]","Around[0.12199999999999994, 0.13749563813099858]","Around[0.061999999999999986, 0.0861992055085372]","Around[0.03700000000000002, 0.0597215762238964]"
"Around[0.3600000000000001, 0.2674231693686086]","Around[0.3839999999999999, 0.28023078512057337]","Around[0.14999999999999997, 0.18006732747570403]","Around[0.06199999999999999, 0.11261806375012973]","Around[0.04400000000000002, 0.08204458014587637]"
"Around[0.36200000000000004, 0.24691224466529918]","Around[0.38699999999999996, 0.25884553328386817]","Around[0.1589999999999999, 0.17814702814350747]","Around[0.057, 0.0819645156038991]","Around[0.03500000000000002, 0.05573204290227127]"
"Around[0.3569999999999999, 0.24954706444624306]","Around[0.3430000000000002, 0.2515627921291986]","Around[0.19399999999999998, 0.17045393939286196]","Around[0.06000000000000001, 0.09101004495564369]","Around[0.046000000000000006, 0.07967104083338405]"
"Around[0.36499999999999994, 0.250403714433353]","Around[0.35400000000000015, 0.23459399701259073]","Around[0.188, 0.19294632110585275]","Around[0.04300000000000002, 0.07420283421851626]","Around[0.05, 0.07035264706814486]"
