1.,0.,0.
"Around[0.317, 0.13858944828477887]","Around[0.33799999999999997, 0.13947496668455703]","Around[0.345, 0.14588148283855593]"
"Around[0.326, 0.1521173839259087]","Around[0.32900000000000007, 0.16089885708436616]","Around[0.3450000000000001, 0.14449704836059674]"
"Around[0.35150000000000003, 0.15203064356541604]","Around[0.3335, 0.14187456417483366]","Around[0.315, 0.1492864098329249]"
"Around[0.327, 0.15618247284545284]","Around[0.3355, 0.15495095674107623]","Around[0.3375, 0.15284159369693545]"
"Around[0.35200000000000004, 0.16744008153522447]","Around[0.32650000000000007, 0.16729521344680204]","Around[0.32150000000000006, 0.1523278334521341]"
"Around[0.34450000000000003, 0.15585636345735376]","Around[0.342, 0.15182640179299198]","Around[0.31350000000000006, 0.14620062624892513]"
"Around[0.33, 0.14213023965759583]","Around[0.3505, 0.1480178924401103]","Around[0.3195, 0.15390968440866182]"
"Around[0.35, 0.14493110475542556]","Around[0.31600000000000006, 0.13614948922814743]","Around[0.3340000000000001, 0.14263845429342006]"
"Around[0.3085, 0.14623499364664458]","Around[0.3275, 0.14765758977816035]","Around[0.36400000000000005, 0.1490472253243395]"
"Around[0.3225, 0.13688475877879777]","Around[0.348, 0.15102996474625915]","Around[0.3295, 0.13919997545197035]"
"Around[0.342, 0.16422805567672286]","Around[0.33, 0.14733819163261047]","Around[0.32800000000000007, 0.15535985136799477]"
"Around[0.336, 0.15238143096359402]","Around[0.3410000000000001, 0.15308880071554096]","Around[0.32300000000000006, 0.14131827295631938]"
"Around[0.34700000000000003, 0.14138937291702425]","Around[0.3275, 0.1442142111356136]","Around[0.32550000000000007, 0.14177535489739185]"
"Around[0.3335, 0.1514676939533899]","Around[0.3295, 0.14276434530882454]","Around[0.337, 0.15701678686301004]"
"Around[0.331, 0.1426208383006773]","Around[0.337, 0.14469166662928382]","Around[0.332, 0.15294758848743123]"
"Around[0.35, 0.15914343582387916]","Around[0.318, 0.14098005846367817]","Around[0.332, 0.16001256232090816]"
"Around[0.31050000000000005, 0.1357641688654952]","Around[0.3405, 0.13785780307747086]","Around[0.34900000000000003, 0.15137228226857116]"
"Around[0.35200000000000004, 0.15002847300951855]","Around[0.31500000000000006, 0.1516243705633884]","Around[0.333, 0.15822825570839935]"
"Around[0.3275, 0.14525579586080475]","Around[0.321, 0.1451355284141006]","Around[0.35150000000000003, 0.1410575633594474]"
"Around[0.3475000000000001, 0.14456223990389105]","Around[0.32, 0.15269768470599962]","Around[0.3325, 0.14833667396912037]"
"Around[0.3475, 0.15267711520571015]","Around[0.3345, 0.13984826666227299]","Around[0.31800000000000006, 0.15523041716126484]"
"Around[0.32350000000000007, 0.15003433442894892]","Around[0.3405, 0.1588582061092256]","Around[0.33599999999999997, 0.1490472253243395]"
"Around[0.332, 0.13663581790170667]","Around[0.3405, 0.15338639748906477]","Around[0.3275, 0.14594605598056226]"
"Around[0.31150000000000005, 0.1435996318635838]","Around[0.33299999999999996, 0.1494075401889966]","Around[0.3555, 0.15292705260053052]"
"Around[0.315, 0.13440731614449353]","Around[0.3414999999999999, 0.1494638659883415]","Around[0.3435000000000001, 0.14408871499511933]"
"Around[0.31700000000000006, 0.15041316632201807]","Around[0.3335, 0.15377249396266388]","Around[0.34950000000000003, 0.15723665868419762]"
"Around[0.34650000000000003, 0.1613004624791259]","Around[0.33100000000000007, 0.15543422723124686]","Around[0.3225, 0.1605385096022965]"
"Around[0.3345, 0.1405650835505313]","Around[0.32150000000000006, 0.1493293214045915]","Around[0.3440000000000001, 0.1423563368212523]"
"Around[0.3335000000000001, 0.14606307579450997]","Around[0.3335, 0.16080122877602462]","Around[0.333, 0.15007870631922524]"
