1.,0.,0.
"Around[0.32000000000000006, 0.24330223981603108]","Around[0.3390000000000001, 0.24408376517521718]","Around[0.341, 0.24126759055301292]"
"Around[0.34450000000000003, 0.24996431906178151]","Around[0.35950000000000004, 0.2600922719915929]","Around[0.29600000000000004, 0.2420266192428233]"
"Around[0.30950000000000005, 0.24812816837211069]","Around[0.32150000000000006, 0.2765322775057418]","Around[0.36900000000000005, 0.26738826154500556]"
"Around[0.35, 0.26180663392633735]","Around[0.30950000000000005, 0.2564930670940965]","Around[0.3405, 0.26297438589754507]"
"Around[0.33199999999999996, 0.25017782620291934]","Around[0.3485000000000001, 0.2540085663098668]","Around[0.3195, 0.2511676250622221]"
"Around[0.3365000000000001, 0.2718219746997072]","Around[0.33, 0.24597258498217656]","Around[0.3335, 0.26109115834287483]"
"Around[0.32550000000000007, 0.24164376371575075]","Around[0.322, 0.24539169795886676]","Around[0.3525, 0.2661728572746454]"
"Around[0.332, 0.24917149146883563]","Around[0.3635, 0.2552321831914687]","Around[0.30450000000000005, 0.23940829488196824]"
"Around[0.322, 0.23958926327232802]","Around[0.3225, 0.23132511003491021]","Around[0.3555, 0.26097950399894954]"
"Around[0.3225, 0.25469214839146753]","Around[0.36550000000000005, 0.26855232592326206]","Around[0.31200000000000006, 0.24485869168659782]"
"Around[0.32300000000000006, 0.24033268399236687]","Around[0.32799999999999996, 0.252656240531274]","Around[0.34900000000000003, 0.2492178720290611]"
"Around[0.32549999999999996, 0.23871462746726305]","Around[0.3480000000000001, 0.24596441299974997]","Around[0.3265, 0.2407019675572463]"
"Around[0.30450000000000005, 0.2562382489032522]","Around[0.34450000000000003, 0.2545461030795106]","Around[0.35100000000000003, 0.2581320607828871]"
"Around[0.3665, 0.2564303661100155]","Around[0.30150000000000005, 0.239025975754576]","Around[0.332, 0.24304599725961257]"
"Around[0.337, 0.24315968655562367]","Around[0.337, 0.24191655191501937]","Around[0.32600000000000007, 0.2508758526987735]"
"Around[0.3275, 0.231433700633561]","Around[0.341, 0.2406419388086122]","Around[0.3315000000000001, 0.23113821486690447]"
